0,-15.989704,-48.044422
0,-15.989704,-48.044421
0,-15.989705,-48.044422
0,-15.989705,-48.044424
0,-15.989713,-48.044441
0,-15.989721,-48.044459
0,-15.989725,-48.044469
0,-15.989730,-48.044485
0,-15.989734,-48.044495
0,-15.989735,-48.044503
0,-15.989737,-48.044510
0,-15.989739,-48.044516
0,-15.989740,-48.044519
0,-15.989739,-48.044523
0,-15.989742,-48.044529
0,-15.989741,-48.044531
0,-15.989741,-48.044531
0,-15.989742,-48.044532
0,-15.989743,-48.044535
0,-15.989743,-48.044538
0,-15.989745,-48.044542
0,-15.989744,-48.044543
0,-15.989745,-48.044544
0,-15.989746,-48.044544
0,-15.989745,-48.044542
0,-15.989748,-48.044544
0,-15.989748,-48.044544
0,-15.989747,-48.044546
0,-15.989744,-48.044543
0,-15.989744,-48.044542
0,-15.989743,-48.044540
0,-15.989742,-48.044537
0,-15.989742,-48.044536
0,-15.989741,-48.044532
0,-15.989740,-48.044529
0,-15.989740,-48.044526
0,-15.989739,-48.044521
0,-15.989739,-48.044519
0,-15.989738,-48.044514
0,-15.989738,-48.044512
0,-15.989739,-48.044512
0,-15.989739,-48.044510
0,-15.989739,-48.044507
0,-15.989739,-48.044504
0,-15.989738,-48.044503
0,-15.989738,-48.044502
0,-15.989738,-48.044500
0,-15.989737,-48.044497
0,-15.989738,-48.044500
0,-15.989740,-48.044503
0,-15.989742,-48.044507
0,-15.989745,-48.044509
0,-15.989746,-48.044509
0,-15.989749,-48.044512
0,-15.989754,-48.044520
0,-15.989758,-48.044526
0,-15.989759,-48.044525
0,-15.989760,-48.044526
0,-15.989762,-48.044529
0,-15.989764,-48.044531
0,-15.989765,-48.044534
0,-15.989769,-48.044539
0,-15.989771,-48.044541
0,-15.989769,-48.044537
0,-15.989770,-48.044540
0,-15.989775,-48.044546
0,-15.989776,-48.044546
0,-15.989778,-48.044549
0,-15.989777,-48.044548
0,-15.989775,-48.044546
0,-15.989777,-48.044548
0,-15.989782,-48.044555
0,-15.989783,-48.044557
0,-15.989784,-48.044558
0,-15.989785,-48.044562
0,-15.989785,-48.044563
0,-15.989784,-48.044563
0,-15.989781,-48.044559
0,-15.989779,-48.044557
0,-15.989780,-48.044560
0,-15.989780,-48.044560
0,-15.989779,-48.044560
0,-15.989779,-48.044560
0,-15.989780,-48.044562
0,-15.989777,-48.044557
0,-15.989774,-48.044554
0,-15.989773,-48.044551
0,-15.989771,-48.044549
0,-15.989768,-48.044546
0,-15.989767,-48.044546
0,-15.989767,-48.044545
0,-15.989766,-48.044545
0,-15.989763,-48.044542
0,-15.989762,-48.044540
0,-15.989763,-48.044541
0,-15.989763,-48.044540
0,-15.989762,-48.044539
0,-15.989761,-48.044538
0,-15.989761,-48.044538
0,-15.989762,-48.044537
0,-15.989760,-48.044534
0,-15.989760,-48.044534
0,-15.989759,-48.044534
0,-15.989758,-48.044533
0,-15.989758,-48.044532
0,-15.989760,-48.044533
0,-15.989759,-48.044530
0,-15.989758,-48.044529
0,-15.989758,-48.044528
0,-15.989757,-48.044528
0,-15.989756,-48.044528
0,-15.989755,-48.044526
0,-15.989754,-48.044525
0,-15.989753,-48.044523
0,-15.989753,-48.044524
0,-15.989753,-48.044526
0,-15.989752,-48.044524
0,-15.989752,-48.044527
0,-15.989752,-48.044526
0,-15.989752,-48.044525
0,-15.989752,-48.044525
0,-15.989753,-48.044524
0,-15.989753,-48.044523
0,-15.989753,-48.044522
0,-15.989754,-48.044523
0,-15.989755,-48.044526
0,-15.989756,-48.044527
0,-15.989757,-48.044529
0,-15.989757,-48.044529
0,-15.989759,-48.044530
